OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount,EmployeeID
6114,1386,26,2026-09-08,1,54.64,39
6115,1040,13,2026-08-24,4,69.84,17
6116,1436,31,2025-06-17,3,52.98,32
6117,292,13,2026-04-03,4,69.84,18
6118,1522,3,2026-03-19,2,100.2,22
6119,714,26,2026-07-09,4,218.56,35
6120,1768,16,2024-02-07,2,114.5,8
6121,1633,34,2026-03-11,3,110.67,38
6122,827,8,2026-07-14,3,53.79,34
6123,459,38,2025-12-09,5,98.15,12
6124,1153,6,2023-10-11,5,113.25,15
6125,728,43,2024-07-01,1,47.61,28
6126,1533,33,2026-04-08,1,23.82,8
6127,1494,20,2024-05-16,5,225.85,17
6128,44,15,2025-07-21,1,35.02,8
6129,1159,37,2026-01-28,3,54.06,39
6130,1004,37,2026-04-02,5,90.1,40
6131,960,41,2026-07-03,4,229.24,2
6132,970,14,2024-01-13,3,156.87,19
6133,29,11,2025-10-15,1,13.99,33
6134,1110,1,2026-06-17,1,51.77,16
6135,699,12,2026-01-13,2,41.32,32
6136,601,41,2025-01-05,1,57.31,39
6137,720,35,2025-01-05,4,63.76,13
6138,974,27,2025-05-01,2,45.0,23
6139,1164,42,2024-12-07,1,26.41,8
6140,317,24,2026-02-11,3,75.81,24
6141,1209,50,2023-09-14,5,93.9,9
6142,1280,22,2024-09-29,4,149.28,5
6143,316,16,2025-03-30,4,229.0,5
6144,864,31,2026-04-12,1,17.66,15
6145,173,14,2026-01-30,2,104.58,7
6146,222,16,2025-01-13,1,57.25,3
6147,1947,17,2024-01-29,4,95.52,10
6148,9,43,2025-03-30,1,47.61,16
6149,21,45,2025-09-27,1,45.07,28
6150,1068,50,2026-05-08,4,75.12,18
6151,905,5,2026-04-27,4,216.92,21
6152,1692,5,2024-12-11,3,162.69,29
6153,1144,15,2024-04-05,2,70.04,25
6154,1539,23,2024-03-07,5,152.6,34
6155,1041,15,2024-07-09,5,175.1,6
6156,196,28,2024-03-22,3,159.39,29
6157,465,18,2026-05-27,5,187.95,32
6158,1530,18,2025-08-10,4,150.36,8
6159,977,45,2025-03-31,2,90.14,20
6160,677,17,2025-04-02,4,95.52,11
6161,1719,22,2025-02-23,5,186.6,4
6162,739,45,2024-07-03,3,135.21,32
6163,682,42,2024-04-20,3,79.23,22
6164,1817,4,2026-02-09,2,95.64,34
6165,1248,33,2025-06-19,1,23.82,32
6166,8,27,2024-06-05,1,22.5,20
6167,686,25,2025-12-17,3,103.59,24
6168,911,11,2024-04-15,5,69.95,40
6169,1245,6,2025-12-14,4,90.6,27
6170,1368,4,2024-01-05,1,47.82,18
6171,1463,38,2025-09-20,4,78.52,37
6172,1685,50,2025-11-18,5,93.9,15
6173,489,23,2024-07-26,4,122.08,1
6174,1995,42,2026-01-06,1,26.41,29
6175,877,26,2026-04-05,3,163.92,38
6176,739,50,2024-01-14,2,37.56,4
6177,1540,43,2025-10-16,5,238.05,38
6178,257,41,2025-12-16,3,171.93,21
6179,1282,38,2023-12-06,5,98.15,14
6180,384,27,2024-05-22,3,67.5,16
6181,1971,19,2024-12-13,2,102.66,35
6182,560,5,2024-12-30,4,216.92,14
6183,509,15,2023-11-04,5,175.1,27
6184,1707,13,2023-11-06,2,34.92,33
6185,400,15,2026-08-19,3,105.06,27
6186,122,36,2025-11-27,2,66.58,25
6187,1805,41,2024-07-17,3,171.93,31
6188,1785,18,2025-02-24,2,75.18,39
6189,1221,43,2025-12-29,2,95.22,4
6190,1251,11,2024-12-18,1,13.99,1
6191,1337,26,2026-08-28,3,163.92,6
6192,1914,17,2025-01-07,5,119.4,36
6193,586,5,2026-05-15,4,216.92,7
6194,903,46,2026-07-27,2,63.54,38
6195,494,27,2025-06-27,5,112.5,34
6196,866,22,2026-08-24,1,37.32,12
6197,362,19,2026-07-16,5,256.65,28
6198,88,10,2026-01-24,5,260.75,3
6199,1592,38,2025-07-26,1,19.63,33
6200,1210,40,2026-04-03,4,134.52,40
6201,1256,27,2024-06-15,5,112.5,17
6202,520,50,2024-07-24,1,18.78,5
6203,591,41,2023-09-24,5,286.55,14
6204,1292,27,2025-01-02,2,45.0,3
6205,1180,10,2024-04-14,2,104.3,10
6206,318,47,2025-07-09,1,50.27,31
6207,212,32,2023-09-15,4,124.2,1
6208,1814,12,2026-08-14,2,41.32,7
6209,1867,31,2023-09-23,5,88.3,32
6210,963,3,2025-03-26,4,200.4,24
6211,462,39,2025-04-13,3,156.66,12
6212,1795,8,2025-01-17,4,71.72,2
6213,1728,11,2024-12-29,5,69.95,20
6214,1033,18,2025-11-01,2,75.18,24
6215,65,45,2025-03-05,5,225.35,6
6216,581,20,2024-12-19,5,225.85,17
6217,896,6,2023-11-24,1,22.65,35
6218,566,6,2026-08-19,2,45.3,9
6219,1680,45,2024-02-04,5,225.35,35
6220,1701,2,2025-01-04,2,107.48,32
6221,1339,4,2026-09-07,3,143.46,8
6222,232,42,2024-10-25,4,105.64,40
6223,1388,8,2024-03-03,4,71.72,39
6224,2,27,2024-11-28,3,67.5,35
6225,923,19,2024-03-29,3,153.99,12
6226,1533,33,2025-11-01,5,119.1,17
6227,566,22,2024-06-20,2,74.64,31
6228,744,16,2024-11-05,5,286.25,35
6229,1821,17,2025-02-25,5,119.4,24
6230,1364,20,2024-07-04,5,225.85,23
6231,1464,4,2025-11-24,3,143.46,33
6232,1136,8,2023-11-10,3,53.79,14
6233,242,5,2025-01-24,5,271.15,22
6234,1723,46,2024-09-12,5,158.85,38
6235,1877,28,2026-06-28,2,106.26,25
6236,1395,40,2026-05-18,1,33.63,21
6237,976,49,2025-04-27,1,44.18,9
6238,1570,17,2026-07-03,2,47.76,20
6239,233,9,2024-05-14,4,90.4,39
6240,650,34,2024-05-27,1,36.89,9
6241,1476,4,2025-03-25,5,239.1,2
6242,734,19,2025-03-18,3,153.99,15
6243,1942,36,2025-09-20,4,133.16,22
6244,1223,42,2026-06-05,1,26.41,18
6245,409,36,2026-08-29,5,166.45,15
6246,1524,22,2026-03-09,5,186.6,13
6247,363,9,2025-08-18,3,67.8,38
6248,11,44,2024-03-04,1,23.11,13
6249,367,16,2025-09-02,5,286.25,35
6250,38,25,2025-08-20,3,103.59,2
6251,687,30,2024-05-07,3,132.54,7
6252,515,32,2024-05-20,2,62.1,35
6253,1858,36,2024-07-24,1,33.29,10
6254,72,26,2025-08-28,3,163.92,1
6255,497,38,2025-09-09,2,39.26,16
6256,1995,19,2025-11-30,1,51.33,7
6257,1340,49,2024-10-03,5,220.9,31
6258,587,35,2026-07-29,1,15.94,34
6259,139,30,2024-07-13,2,88.36,3
6260,1206,9,2025-04-21,1,22.6,26
6261,1833,31,2026-05-26,4,70.64,40
6262,1262,48,2025-06-04,3,42.81,32
6263,6,27,2024-11-03,3,67.5,31
6264,741,2,2024-12-29,5,268.7,30
6265,468,36,2024-05-06,4,133.16,36
6266,299,21,2025-08-15,4,51.36,11
6267,1753,49,2024-04-10,5,220.9,38
6268,953,8,2024-02-05,2,35.86,23
6269,710,15,2026-02-16,2,70.04,38
6270,1017,27,2024-10-07,3,67.5,8
6271,259,29,2024-10-02,5,201.5,35
6272,1737,12,2026-03-31,1,20.66,23
6273,1024,19,2024-04-12,4,205.32,21
6274,321,25,2025-01-02,2,69.06,19
6275,582,4,2024-06-30,1,47.82,1
6276,1993,16,2026-05-27,3,171.75,34
6277,1328,35,2023-11-21,1,15.94,3
6278,903,33,2023-09-10,3,71.46,9
6279,757,23,2024-09-30,3,91.56,9
6280,120,11,2025-11-10,4,55.96,22
6281,730,28,2024-06-22,2,106.26,16
6282,568,46,2026-08-29,2,63.54,38
6283,142,50,2025-09-04,2,37.56,19
6284,837,20,2026-08-24,5,225.85,26
6285,211,50,2024-10-17,5,93.9,12
6286,1327,3,2023-10-05,4,200.4,27
6287,804,25,2024-08-29,1,34.53,6
6288,373,9,2025-12-19,4,90.4,18
6289,377,30,2026-05-31,3,132.54,14
6290,347,7,2025-11-30,5,166.7,14
6291,38,25,2025-06-26,1,34.53,34
6292,1332,22,2023-12-25,1,37.32,30
6293,1220,40,2025-03-30,5,168.15,3
6294,308,38,2025-02-21,3,58.89,31
6295,204,4,2026-01-27,2,95.64,13
6296,1551,47,2025-10-24,1,50.27,39
6297,883,6,2024-09-18,1,22.65,40
6298,638,30,2025-05-31,5,220.9,21
6299,1942,28,2025-07-13,5,265.65,39
6300,1222,32,2026-01-01,4,124.2,8
6301,1568,22,2024-07-05,1,37.32,24
6302,1080,13,2026-05-13,2,34.92,23
6303,1632,50,2025-01-23,3,56.34,8
6304,781,26,2024-01-09,5,273.2,26
6305,301,11,2026-03-08,2,27.98,28
6306,1018,46,2026-07-26,3,95.31,35
6307,609,5,2025-01-15,4,216.92,34
6308,152,7,2024-05-22,1,33.34,20
6309,160,39,2024-02-04,1,52.22,22
6310,1998,44,2025-11-17,4,92.44,32
6311,281,23,2024-07-01,3,91.56,34
6312,1302,11,2024-07-07,2,27.98,40
6313,741,16,2024-01-05,1,57.25,28
6314,1815,7,2025-04-10,1,33.34,17
6315,419,10,2026-03-18,2,104.3,3
6316,371,7,2023-12-19,2,66.68,36
6317,1622,4,2024-11-13,3,143.46,25
6318,1661,43,2024-12-03,5,238.05,7
6319,264,16,2026-03-30,5,286.25,7
6320,1311,47,2026-08-02,1,50.27,35
6321,1580,40,2026-04-09,1,33.63,17
6322,1693,47,2026-03-08,4,201.08,29
6323,574,46,2025-09-17,5,158.85,37
6324,1465,50,2025-03-08,1,18.78,37
6325,69,27,2025-05-19,5,112.5,4
6326,1245,37,2023-09-19,1,18.02,14
6327,951,34,2025-12-16,2,73.78,31
6328,712,24,2023-09-16,2,50.54,31
6329,1870,21,2026-04-13,1,12.84,31
6330,1717,26,2025-04-17,5,273.2,35
6331,997,6,2023-11-19,5,113.25,26
6332,876,11,2024-02-02,1,13.99,10
6333,1228,15,2026-06-20,1,35.02,1
6334,572,49,2025-12-22,4,176.72,4
6335,311,30,2025-01-02,2,88.36,17
6336,1897,42,2024-07-27,5,132.05,10
6337,428,16,2026-07-06,3,171.75,2
6338,595,32,2025-03-05,3,93.15,10
6339,1013,1,2025-03-02,5,258.85,13
6340,1377,49,2025-07-04,4,176.72,1
6341,1689,43,2024-01-29,2,95.22,9
6342,576,7,2025-06-27,1,33.34,5
6343,851,4,2026-06-16,1,47.82,11
6344,1704,50,2023-09-26,5,93.9,35
6345,1866,39,2025-06-10,3,156.66,16
6346,1934,26,2026-06-06,1,54.64,15
6347,737,3,2024-02-11,5,250.5,40
6348,8,26,2025-03-09,3,163.92,11
6349,1627,2,2025-11-11,1,53.74,12
6350,829,41,2024-07-10,3,171.93,27
6351,1359,22,2026-02-02,3,111.96,2
6352,957,16,2025-07-10,2,114.5,4
6353,7,43,2024-06-10,2,95.22,24
6354,1097,39,2026-03-20,2,104.44,23
6355,505,42,2024-10-20,3,79.23,3
6356,893,18,2025-01-30,5,187.95,6
6357,1801,37,2026-04-27,1,18.02,6
6358,628,5,2026-06-09,2,108.46,13
6359,1377,49,2026-09-03,1,44.18,28
6360,283,35,2026-09-01,2,31.88,25
6361,1984,5,2025-06-24,2,108.46,33
6362,1824,44,2025-07-11,2,46.22,11
6363,323,19,2025-12-07,2,102.66,22
6364,125,9,2025-06-25,3,67.8,14
6365,528,18,2023-10-02,5,187.95,10
6366,1335,17,2026-03-30,3,71.64,9
6367,1309,2,2023-10-21,1,53.74,23
6368,945,2,2026-03-22,3,161.22,2
6369,1983,21,2023-10-30,4,51.36,19
6370,351,4,2025-04-17,5,239.1,1
6371,796,10,2026-08-26,1,52.15,15
6372,1415,42,2023-12-02,5,132.05,21
6373,483,42,2025-09-12,1,26.41,35
6374,456,32,2025-09-12,2,62.1,38
6375,1676,45,2025-02-04,1,45.07,15
6376,1051,34,2025-04-16,4,147.56,29
6377,1675,18,2026-01-11,1,37.59,3
6378,448,29,2026-08-23,1,40.3,22
6379,561,39,2025-03-04,1,52.22,36
6380,1851,37,2025-01-31,5,90.1,13
6381,314,21,2026-05-01,2,25.68,3
6382,39,31,2026-06-02,1,17.66,10
6383,10,1,2026-03-19,3,155.31,9
6384,430,22,2024-02-29,3,111.96,8
6385,252,29,2025-07-07,4,161.2,13
6386,797,16,2024-01-03,3,171.75,37
6387,1979,8,2025-04-05,2,35.86,4
6388,321,16,2026-01-14,5,286.25,8
6389,1866,14,2026-02-20,4,209.16,29
6390,1981,10,2023-11-16,2,104.3,39
6391,92,40,2025-05-07,3,100.89,29
6392,224,21,2023-11-10,1,12.84,6
6393,1185,7,2025-01-12,3,100.02,3
6394,1820,2,2024-05-19,2,107.48,32
6395,1823,30,2025-11-23,1,44.18,21
6396,1127,23,2024-01-12,2,61.04,9
6397,808,32,2026-04-06,5,155.25,26
6398,705,30,2026-08-23,4,176.72,24
6399,1748,30,2025-11-22,4,176.72,25
6400,1619,27,2025-03-05,3,67.5,29
6401,1280,31,2026-08-14,1,17.66,26
6402,1218,32,2024-01-07,3,93.15,37
6403,1270,13,2025-02-02,4,69.84,40
6404,1648,36,2026-04-25,2,66.58,38
6405,1100,48,2026-07-30,5,71.35,37
6406,1085,49,2025-02-22,2,88.36,2
6407,321,21,2025-01-23,2,25.68,24
6408,1017,48,2023-11-03,1,14.27,23
6409,1542,21,2024-07-13,2,25.68,12
6410,336,21,2025-11-02,1,12.84,6
6411,1564,31,2025-09-10,1,17.66,27
6412,68,34,2024-10-21,3,110.67,21
6413,1310,4,2024-09-17,3,143.46,19
6414,1141,17,2024-02-13,5,119.4,38
6415,1395,13,2026-04-14,4,69.84,40
6416,530,39,2024-08-30,3,156.66,20
6417,1518,50,2023-09-15,2,37.56,29
6418,185,21,2024-10-16,1,12.84,10
6419,267,37,2024-08-11,3,54.06,25
6420,1689,20,2026-04-03,2,90.34,12
6421,1684,46,2025-03-10,3,95.31,19
6422,1819,39,2024-05-20,5,261.1,36
6423,1935,19,2024-01-06,4,205.32,39
6424,271,15,2025-09-10,1,35.02,12
6425,854,15,2023-10-13,3,105.06,33
6426,1469,42,2024-11-21,3,79.23,4
6427,1069,34,2025-10-07,4,147.56,35
6428,1313,8,2023-10-25,4,71.72,35
6429,1111,33,2026-02-22,1,23.82,1
6430,76,29,2023-12-11,2,80.6,17
6431,1991,18,2026-06-24,2,75.18,13
6432,993,48,2026-08-28,2,28.54,24
6433,463,27,2026-07-10,5,112.5,37
6434,2000,31,2025-07-30,5,88.3,13
6435,456,40,2026-08-18,4,134.52,37
6436,1280,15,2025-02-10,5,175.1,28
6437,1927,21,2023-09-18,2,25.68,18
6438,463,49,2025-01-28,3,132.54,30
6439,1978,8,2023-11-22,4,71.72,24
6440,1576,43,2025-01-05,2,95.22,33
6441,856,5,2026-07-03,4,216.92,3
6442,1137,15,2023-11-05,1,35.02,36
6443,514,36,2026-01-11,1,33.29,31
6444,422,12,2025-05-23,3,61.98,4
6445,1322,20,2026-07-16,1,45.17,11
6446,514,47,2026-04-10,5,251.35,35
6447,109,21,2026-03-23,3,38.52,31
6448,1200,47,2024-11-21,1,50.27,20
6449,1064,32,2024-09-22,3,93.15,30
6450,1025,48,2026-01-26,5,71.35,40
6451,138,20,2024-08-01,4,180.68,9
6452,1637,43,2024-09-16,4,190.44,23
6453,674,1,2024-07-02,3,155.31,33
6454,108,7,2024-11-12,2,66.68,25
6455,1515,11,2026-01-20,1,13.99,34
6456,319,44,2024-03-08,4,92.44,15
6457,1083,17,2024-04-11,3,71.64,27
6458,420,23,2024-02-20,5,152.6,11
6459,1795,30,2024-07-25,3,132.54,31
6460,979,17,2023-11-01,2,47.76,14
6461,507,45,2025-04-30,3,135.21,35
6462,1283,19,2026-05-06,4,205.32,9
6463,341,46,2023-11-07,4,127.08,14
6464,1370,45,2025-10-17,1,45.07,33
6465,54,24,2025-09-25,1,25.27,7
6466,663,26,2024-08-07,4,218.56,2
6467,146,25,2024-01-04,1,34.53,21
6468,1722,16,2024-04-11,3,171.75,25
6469,1717,26,2025-10-07,2,109.28,6
6470,179,4,2025-10-05,1,47.82,38
6471,1670,17,2025-09-23,5,119.4,30
6472,344,4,2025-08-18,2,95.64,30
6473,877,47,2024-08-05,4,201.08,26
6474,331,17,2026-04-05,2,47.76,2
6475,1147,12,2025-05-20,3,61.98,20
6476,92,36,2023-12-05,4,133.16,40
6477,1292,16,2025-03-01,2,114.5,40
6478,376,29,2024-07-15,5,201.5,32
6479,1690,5,2024-05-24,3,162.69,7
6480,526,11,2024-01-16,4,55.96,37
6481,1,35,2024-07-14,4,63.76,33
6482,1281,22,2024-02-13,1,37.32,30
6483,316,26,2024-07-01,1,54.64,20
6484,1655,23,2025-08-23,5,152.6,23
6485,995,20,2023-10-19,3,135.51,35
6486,1042,26,2025-09-30,5,273.2,17
6487,765,3,2023-10-20,4,200.4,4
6488,1711,44,2025-07-19,4,92.44,32
6489,156,32,2025-01-29,5,155.25,11
6490,1638,37,2026-03-03,4,72.08,9
6491,1822,8,2024-11-02,3,53.79,26
6492,195,25,2023-10-05,3,103.59,12
6493,623,47,2024-06-03,2,100.54,36
6494,1068,38,2025-08-08,5,98.15,38
6495,1282,47,2025-05-03,3,150.81,36
6496,552,38,2024-12-01,2,39.26,35
6497,1254,22,2024-05-20,3,111.96,11
6498,1613,40,2025-03-23,5,168.15,9
6499,850,20,2025-08-24,1,45.17,28
6500,1094,38,2024-01-04,5,98.15,7
6501,902,22,2025-08-23,2,74.64,22
6502,850,43,2024-08-26,2,95.22,4
6503,769,42,2024-10-28,2,52.82,3
6504,811,32,2024-06-27,1,31.05,33
6505,1743,29,2025-06-07,4,161.2,37
6506,1158,43,2025-09-12,1,47.61,32
6507,318,1,2023-11-03,2,103.54,29
6508,320,24,2026-05-17,3,75.81,39
6509,244,29,2025-09-19,4,161.2,27
6510,914,16,2024-04-22,1,57.25,27
6511,1854,38,2026-04-24,5,98.15,32
6512,1411,21,2025-02-18,1,12.84,17
6513,683,9,2024-04-17,4,90.4,4
6514,1572,41,2024-09-30,2,114.62,28
6515,1218,13,2025-05-31,4,69.84,35
6516,1068,2,2023-10-20,1,53.74,2
6517,801,29,2023-10-27,3,120.9,7
6518,369,24,2024-08-18,2,50.54,26
6519,1050,9,2025-05-24,5,113.0,37
6520,187,43,2023-11-19,5,238.05,18
6521,535,15,2025-01-09,5,175.1,36
6522,1119,31,2026-06-05,1,17.66,38
6523,994,41,2025-09-21,5,286.55,6
6524,105,18,2025-11-03,2,75.18,33
6525,72,38,2026-06-25,3,58.89,15
6526,1769,12,2024-03-27,4,82.64,39
6527,81,32,2025-10-23,1,31.05,35
6528,1945,42,2024-01-04,3,79.23,26
6529,278,48,2026-07-23,3,42.81,29
6530,1883,21,2024-12-30,2,25.68,19
6531,1102,12,2026-03-26,4,82.64,18
6532,232,20,2026-02-19,1,45.17,2
6533,616,45,2025-08-27,5,225.35,14
6534,852,50,2024-02-07,2,37.56,3
6535,1458,16,2025-09-24,5,286.25,9
6536,1463,33,2024-04-28,1,23.82,34
6537,1814,39,2024-09-29,5,261.1,2
6538,364,38,2025-05-31,5,98.15,40
6539,745,34,2024-05-24,1,36.89,27
6540,230,48,2023-11-22,5,71.35,13
6541,1356,15,2024-07-06,4,140.08,6
6542,1705,34,2026-09-06,1,36.89,19
6543,1816,15,2024-07-11,1,35.02,19
6544,550,31,2025-01-26,3,52.98,25
6545,1711,2,2025-11-21,2,107.48,8
6546,135,44,2025-01-03,2,46.22,8
6547,391,20,2026-07-26,5,225.85,37
6548,545,49,2024-06-22,2,88.36,23
6549,153,30,2024-02-10,4,176.72,13
6550,183,47,2025-11-29,2,100.54,26
6551,1122,21,2026-03-03,4,51.36,5
6552,1606,5,2025-08-06,1,54.23,10
6553,629,35,2024-03-15,2,31.88,36
6554,1716,27,2024-11-19,1,22.5,26
6555,1335,44,2024-11-09,2,46.22,6
6556,398,14,2025-05-02,4,209.16,21
6557,1081,16,2025-07-16,4,229.0,24
6558,424,8,2026-07-12,5,89.65,23
6559,1426,42,2025-04-12,1,26.41,11
6560,1593,43,2024-09-25,5,238.05,29
6561,694,40,2024-04-24,5,168.15,28
6562,1248,29,2024-06-01,3,120.9,36
6563,1357,6,2023-12-17,3,67.95,7
6564,1187,48,2024-03-07,3,42.81,18
6565,853,48,2025-09-11,2,28.54,38
6566,365,3,2025-01-30,2,100.2,29
6567,733,15,2025-09-19,1,35.02,17
6568,781,45,2025-05-17,3,135.21,29
6569,493,12,2026-01-19,3,61.98,11
6570,1876,3,2024-07-09,2,100.2,1
6571,244,30,2023-12-01,5,220.9,22
6572,198,35,2023-10-20,2,31.88,2
6573,824,17,2026-01-20,5,119.4,19
6574,132,45,2023-10-15,5,225.35,28
6575,522,12,2024-07-01,5,103.3,7
6576,1399,42,2025-03-07,5,132.05,14
6577,1723,18,2026-04-25,4,150.36,23
6578,631,12,2026-01-09,3,61.98,12
6579,1108,14,2026-01-18,4,209.16,36
6580,189,1,2025-08-24,5,258.85,14
6581,855,17,2026-07-01,2,47.76,30
6582,813,39,2024-09-05,4,208.88,8
6583,295,14,2023-09-17,1,52.29,40
6584,87,5,2026-09-05,4,216.92,8
6585,1936,18,2025-10-01,2,75.18,19
6586,229,32,2024-10-02,2,62.1,15
6587,1843,6,2025-11-03,1,22.65,11
6588,1451,34,2025-06-22,4,147.56,31
6589,983,13,2024-12-26,4,69.84,18
6590,1626,5,2026-04-19,5,271.15,5
6591,1491,50,2025-08-03,4,75.12,22
6592,1116,2,2025-09-22,2,107.48,29
6593,412,34,2024-08-02,5,184.45,4
6594,766,24,2023-12-04,3,75.81,13
6595,311,39,2024-08-09,4,208.88,26
6596,1206,1,2026-01-07,5,258.85,24
6597,260,10,2026-08-24,2,104.3,14
6598,1952,1,2024-05-12,4,207.08,28
6599,585,45,2024-01-11,1,45.07,4
6600,809,31,2026-06-24,5,88.3,33
6601,1341,36,2025-09-30,1,33.29,22
6602,554,17,2025-03-23,4,95.52,20
6603,1112,19,2026-04-17,4,205.32,28
6604,1445,31,2024-04-05,1,17.66,19
6605,1408,43,2025-09-28,2,95.22,10
6606,1216,13,2024-06-22,2,34.92,12
6607,883,13,2024-02-14,5,87.3,1
6608,555,32,2024-10-20,1,31.05,21
6609,715,5,2025-12-28,4,216.92,3
6610,1503,1,2024-06-01,4,207.08,3
6611,111,19,2025-03-24,4,205.32,32
6612,895,22,2024-08-05,1,37.32,33
6613,819,49,2023-09-26,5,220.9,22
6614,1509,9,2026-03-03,3,67.8,36
6615,803,29,2025-08-05,2,80.6,25
6616,1184,17,2025-11-05,1,23.88,1
6617,31,43,2024-06-22,4,190.44,4
6618,646,30,2024-05-01,2,88.36,2
6619,517,42,2025-06-28,1,26.41,15
6620,1027,18,2024-08-15,1,37.59,19
6621,805,34,2025-03-23,5,184.45,7
6622,1084,44,2025-08-01,2,46.22,33
6623,1638,19,2025-12-28,2,102.66,3
6624,1725,19,2024-04-07,5,256.65,38
6625,1049,22,2024-02-18,4,149.28,33
6626,893,33,2024-01-15,5,119.1,5
6627,445,41,2024-06-24,1,57.31,32
6628,1992,44,2025-03-28,5,115.55,28
6629,69,16,2025-02-03,4,229.0,40
6630,47,8,2024-04-01,2,35.86,2
6631,1738,8,2025-04-13,3,53.79,39
6632,1078,46,2026-04-06,3,95.31,7
6633,1022,4,2026-08-31,4,191.28,40
6634,1693,24,2026-07-07,1,25.27,28
6635,668,24,2025-03-05,5,126.35,5
6636,475,5,2026-06-11,2,108.46,13
6637,278,40,2026-05-30,4,134.52,6
6638,1946,9,2026-02-04,5,113.0,33
6639,532,14,2026-03-08,2,104.58,7
6640,64,28,2025-07-28,1,53.13,9
6641,1506,27,2024-06-19,3,67.5,36
6642,1727,3,2023-11-29,3,150.3,21
6643,1011,12,2025-10-24,2,41.32,2
6644,605,29,2025-07-15,3,120.9,25
6645,1538,30,2024-08-24,2,88.36,28
6646,1835,5,2025-05-19,1,54.23,38
6647,74,19,2025-12-02,5,256.65,17
6648,655,23,2026-09-05,5,152.6,33
6649,450,46,2026-07-31,3,95.31,10
6650,814,45,2024-06-07,2,90.14,33
6651,1558,3,2025-10-10,1,50.1,16
6652,1772,19,2025-03-24,1,51.33,20
6653,270,37,2024-05-20,1,18.02,37
6654,1411,45,2026-04-05,1,45.07,40
6655,1793,24,2025-09-08,5,126.35,11
6656,723,8,2024-06-16,2,35.86,22
6657,541,42,2024-05-17,1,26.41,15
6658,1940,48,2026-07-28,5,71.35,4
6659,1711,15,2026-08-27,3,105.06,17
6660,1062,39,2026-05-03,2,104.44,13
6661,1874,44,2025-12-24,4,92.44,3
6662,415,48,2024-04-23,2,28.54,36
6663,1072,40,2025-07-22,3,100.89,34
6664,302,9,2023-10-14,5,113.0,1
6665,1135,12,2025-05-11,3,61.98,1
6666,285,1,2023-10-16,4,207.08,15
6667,1192,7,2025-06-19,1,33.34,19
6668,1674,8,2024-05-04,4,71.72,11
6669,1453,22,2024-03-13,5,186.6,30
6670,1726,40,2025-12-10,4,134.52,35
6671,200,34,2025-09-25,4,147.56,28
6672,1013,26,2026-06-24,2,109.28,35
6673,1970,28,2025-04-29,1,53.13,27
6674,1640,10,2024-12-29,5,260.75,35
6675,140,23,2024-04-20,5,152.6,14
6676,1269,35,2025-05-22,1,15.94,18
6677,36,48,2025-06-19,5,71.35,6
6678,45,20,2024-03-11,2,90.34,18
6679,722,8,2025-01-01,1,17.93,36
6680,238,35,2025-02-19,5,79.7,23
6681,1392,32,2025-10-07,3,93.15,30
6682,1575,28,2023-11-29,4,212.52,8
6683,1231,29,2023-09-21,3,120.9,16
6684,1186,1,2026-04-26,1,51.77,3
6685,1703,31,2023-12-30,2,35.32,38
6686,1441,19,2025-12-12,1,51.33,13
6687,1739,21,2026-06-25,5,64.2,27
6688,409,22,2026-01-13,2,74.64,31
6689,1854,27,2023-09-14,5,112.5,40
6690,741,29,2023-11-08,2,80.6,1
6691,1500,26,2025-09-12,2,109.28,15
6692,315,2,2026-04-14,2,107.48,13
6693,461,15,2024-04-04,1,35.02,28
6694,1250,16,2023-11-27,4,229.0,30
6695,1222,21,2024-08-06,3,38.52,27
6696,910,1,2024-07-25,3,155.31,34
6697,1450,16,2025-10-20,1,57.25,12
6698,1531,28,2025-03-03,5,265.65,25
6699,29,34,2025-04-14,4,147.56,8
6700,1255,50,2024-03-25,3,56.34,37
6701,321,11,2024-06-14,2,27.98,35
6702,1400,14,2026-05-15,3,156.87,36
6703,480,29,2024-11-29,5,201.5,40
6704,1458,44,2025-02-10,5,115.55,15
6705,304,21,2023-11-10,1,12.84,30
6706,1968,10,2024-10-29,4,208.6,22
6707,337,37,2025-12-21,5,90.1,37
6708,540,34,2023-11-30,4,147.56,13
6709,224,37,2024-11-18,3,54.06,17
6710,82,21,2025-01-21,1,12.84,22
6711,1692,19,2026-08-02,4,205.32,23
6712,1522,36,2023-11-24,1,33.29,13
6713,1511,49,2024-03-22,5,220.9,38
6714,1730,25,2026-07-06,4,138.12,17
6715,778,24,2023-10-27,3,75.81,37
6716,329,47,2026-05-15,2,100.54,13
6717,558,3,2024-10-25,2,100.2,19
6718,813,12,2023-09-17,3,61.98,17
6719,38,38,2025-05-12,4,78.52,38
6720,1992,27,2024-07-30,1,22.5,20
6721,794,4,2025-12-05,5,239.1,39
6722,270,25,2025-01-21,2,69.06,6
6723,839,41,2026-03-23,4,229.24,21
6724,229,31,2025-03-25,3,52.98,37
6725,1474,18,2023-10-05,4,150.36,33
6726,163,21,2025-09-03,5,64.2,25
6727,1102,14,2024-04-03,1,52.29,36
6728,1109,32,2026-08-01,3,93.15,24
6729,1999,44,2025-05-01,5,115.55,19
6730,1179,34,2026-07-04,1,36.89,9
6731,258,37,2025-02-26,4,72.08,34
6732,794,25,2024-10-09,4,138.12,17
6733,1162,3,2025-05-24,3,150.3,34
